date,commodity,modal_price
2018-05-04,Wheat,2219.35
2018-05-05,Wheat,2432.71
2018-05-06,Wheat,2331.12
2018-05-07,Wheat,2176.92
2018-05-08,Wheat,2264.58
2018-05-09,Wheat,2214.88
2018-05-10,Wheat,2190.92
2018-05-11,Wheat,2171.75
2018-05-12,Wheat,2276.88
2018-05-13,Wheat,2211.03
2018-05-14,Wheat,2308.86
2018-05-15,Wheat,2310.53
2018-05-16,Wheat,2333.17
2018-05-17,Wheat,2201.39
2018-05-18,Wheat,2280.18
2018-05-19,Wheat,2289.61
2018-05-20,Wheat,2224.17
2018-05-21,Wheat,2206.66
2018-05-22,Wheat,2347.87
2018-05-23,Wheat,2266.11
2018-05-24,Wheat,2290.43
2018-05-25,Wheat,2204.17
2018-05-26,Wheat,2180.76
2018-05-27,Wheat,2219.38
2018-05-28,Wheat,2245.9
2018-05-29,Wheat,2190.31
2018-05-30,Wheat,2252.91
2018-05-31,Wheat,2153.57
2018-06-01,Wheat,2062.38
2018-06-02,Wheat,2168.61
2018-06-03,Wheat,2164.76
2018-06-04,Wheat,2105.89
2018-06-05,Wheat,2068.93
2018-06-06,Wheat,2068.48
2018-06-07,Wheat,2107.36
2018-06-08,Wheat,2167.79
2018-06-09,Wheat,2184.72
2018-06-10,Wheat,2100.43
2018-06-11,Wheat,2061.63
2018-06-12,Wheat,2145.97
2018-06-13,Wheat,2081.42
2018-06-14,Wheat,2099.64
2018-06-15,Wheat,2208.99
2018-06-16,Wheat,2179.6
2018-06-17,Wheat,2140.07
2018-06-18,Wheat,2055.47
2018-06-19,Wheat,2143.48
2018-06-20,Wheat,2194.04
2018-06-21,Wheat,2108.95
2018-06-22,Wheat,2211.38
2018-06-23,Wheat,2208.05
2018-06-24,Wheat,2230.15
2018-06-25,Wheat,2149.78
2018-06-26,Wheat,2166.62
2018-06-27,Wheat,2215.74
2018-06-28,Wheat,2158.58
2018-06-29,Wheat,2102.49
2018-06-30,Wheat,2105.74
2018-07-01,Wheat,2021.57
2018-07-02,Wheat,1931.1
2018-07-03,Wheat,1999.2
2018-07-04,Wheat,2072.78
2018-07-05,Wheat,1878.1
2018-07-06,Wheat,2098.97
2018-07-07,Wheat,2074.68
2018-07-08,Wheat,1981.06
2018-07-09,Wheat,2040.62
2018-07-10,Wheat,2008.73
2018-07-11,Wheat,2081.55
2018-07-12,Wheat,2067.02
2018-07-13,Wheat,1925.96
2018-07-14,Wheat,2043.84
2018-07-15,Wheat,1996.98
2018-07-16,Wheat,2014.2
2018-07-17,Wheat,1966.27
2018-07-18,Wheat,2113.11
2018-07-19,Wheat,2071.28
2018-07-20,Wheat,1965.95
2018-07-21,Wheat,1930.83
2018-07-22,Wheat,1987.18
2018-07-23,Wheat,2035.89
2018-07-24,Wheat,2024.51
2018-07-25,Wheat,2084.65
2018-07-26,Wheat,2057.32
2018-07-27,Wheat,2068.09
2018-07-28,Wheat,2030.13
2018-07-29,Wheat,1928.57
2018-07-30,Wheat,1999.42
2018-07-31,Wheat,2073.95
2018-08-01,Wheat,1916.7
2018-08-02,Wheat,1949.69
2018-08-03,Wheat,1901.11
2018-08-04,Wheat,1859.11
2018-08-05,Wheat,1912.94
2018-08-06,Wheat,1938.68
2018-08-07,Wheat,1881.64
2018-08-08,Wheat,1906.65
2018-08-09,Wheat,1865.08
2018-08-10,Wheat,1987.18
2018-08-11,Wheat,1903.54
2018-08-12,Wheat,2007.19
2018-08-13,Wheat,2011.81
2018-08-14,Wheat,1916.55
2018-08-15,Wheat,1861.73
2018-08-16,Wheat,1798.01
2018-08-17,Wheat,1834.51
2018-08-18,Wheat,1840.45
2018-08-19,Wheat,2003.65
2018-08-20,Wheat,1928.96
2018-08-21,Wheat,1945.3
2018-08-22,Wheat,1790.78
2018-08-23,Wheat,1851.49
2018-08-24,Wheat,1975.15
2018-08-25,Wheat,1939.7
2018-08-26,Wheat,1914.11
2018-08-27,Wheat,1956.43
2018-08-28,Wheat,2020.0
2018-08-29,Wheat,1910.11
2018-08-30,Wheat,1927.44
2018-08-31,Wheat,1934.86
2018-09-01,Wheat,2031.81
2018-09-02,Wheat,1765.82
2018-09-03,Wheat,1930.81
2018-09-04,Wheat,1883.65
2018-09-05,Wheat,1924.16
2018-09-06,Wheat,1851.75
2018-09-07,Wheat,1887.92
2018-09-08,Wheat,1933.1
2018-09-09,Wheat,2075.51
2018-09-10,Wheat,1939.07
2018-09-11,Wheat,1841.07
2018-09-12,Wheat,1866.33
2018-09-13,Wheat,1864.7
2018-09-14,Wheat,1785.29
2018-09-15,Wheat,1872.25
2018-09-16,Wheat,1935.35
2018-09-17,Wheat,1816.56
2018-09-18,Wheat,1954.3
2018-09-19,Wheat,1921.2
2018-09-20,Wheat,1848.92
2018-09-21,Wheat,1884.16
2018-09-22,Wheat,1987.37
2018-09-23,Wheat,1936.26
2018-09-24,Wheat,1893.44
2018-09-25,Wheat,1878.96
2018-09-26,Wheat,1897.7
2018-09-27,Wheat,1862.97
2018-09-28,Wheat,1768.7
2018-09-29,Wheat,2014.53
2018-09-30,Wheat,1902.86
2018-10-01,Wheat,1950.86
2018-10-02,Wheat,1923.97
2018-10-03,Wheat,1883.97
2018-10-04,Wheat,1916.63
2018-10-05,Wheat,1833.0
2018-10-06,Wheat,2062.81
2018-10-07,Wheat,1854.87
2018-10-08,Wheat,1866.99
2018-10-09,Wheat,1902.18
2018-10-10,Wheat,2004.7
2018-10-11,Wheat,1929.37
2018-10-12,Wheat,1855.39
2018-10-13,Wheat,2003.07
2018-10-14,Wheat,1972.19
2018-10-15,Wheat,1960.9
2018-10-16,Wheat,1971.53
2018-10-17,Wheat,2071.11
2018-10-18,Wheat,2058.84
2018-10-19,Wheat,1888.81
2018-10-20,Wheat,2025.83
2018-10-21,Wheat,1952.44
2018-10-22,Wheat,1959.43
2018-10-23,Wheat,1829.72
2018-10-24,Wheat,1920.01
2018-10-25,Wheat,1882.07
2018-10-26,Wheat,1979.42
2018-10-27,Wheat,1993.94
2018-10-28,Wheat,1807.69
2018-10-29,Wheat,1929.42
2018-10-30,Wheat,1997.32
2018-10-31,Wheat,1919.91
2018-11-01,Wheat,2065.8
2018-11-02,Wheat,2043.53
2018-11-03,Wheat,2043.09
2018-11-04,Wheat,2006.9
2018-11-05,Wheat,1951.01
2018-11-06,Wheat,1956.77
2018-11-07,Wheat,2065.37
2018-11-08,Wheat,2024.62
2018-11-09,Wheat,2015.38
2018-11-10,Wheat,1998.6
2018-11-11,Wheat,2005.75
2018-11-12,Wheat,2085.99
2018-11-13,Wheat,2004.22
2018-11-14,Wheat,1944.75
2018-11-15,Wheat,2068.39
2018-11-16,Wheat,2012.31
2018-11-17,Wheat,2026.44
2018-11-18,Wheat,2119.95
2018-11-19,Wheat,2023.6
2018-11-20,Wheat,2042.08
2018-11-21,Wheat,1955.22
2018-11-22,Wheat,2012.18
2018-11-23,Wheat,2061.43
2018-11-24,Wheat,1933.28
2018-11-25,Wheat,2037.46
2018-11-26,Wheat,2031.66
2018-11-27,Wheat,2028.25
2018-11-28,Wheat,2087.38
2018-11-29,Wheat,2045.87
2018-11-30,Wheat,2113.75
2018-12-01,Wheat,2092.43
2018-12-02,Wheat,2159.48
2018-12-03,Wheat,2156.55
2018-12-04,Wheat,2088.32
2018-12-05,Wheat,2208.45
2018-12-06,Wheat,2289.65
2018-12-07,Wheat,2151.03
2018-12-08,Wheat,2182.09
2018-12-09,Wheat,2157.3
2018-12-10,Wheat,2110.13
2018-12-11,Wheat,2044.65
2018-12-12,Wheat,2110.84
2018-12-13,Wheat,2070.31
2018-12-14,Wheat,2253.87
2018-12-15,Wheat,2146.21
2018-12-16,Wheat,2132.65
2018-12-17,Wheat,2205.96
2018-12-18,Wheat,2086.93
2018-12-19,Wheat,2108.08
2018-12-20,Wheat,2157.68
2018-12-21,Wheat,2214.72
2018-12-22,Wheat,2183.62
2018-12-23,Wheat,2168.73
2018-12-24,Wheat,2158.77
2018-12-25,Wheat,2177.97
2018-12-26,Wheat,2166.33
2018-12-27,Wheat,2093.48
2018-12-28,Wheat,2157.36
2018-12-29,Wheat,2091.14
2018-12-30,Wheat,2159.68
2018-12-31,Wheat,2126.52
2019-01-01,Wheat,2430.58
2019-01-02,Wheat,2277.88
2019-01-03,Wheat,2197.17
2019-01-04,Wheat,2272.54
2019-01-05,Wheat,2311.39
2019-01-06,Wheat,2379.89
2019-01-07,Wheat,2245.94
2019-01-08,Wheat,2187.23
2019-01-09,Wheat,2329.51
2019-01-10,Wheat,2199.43
2019-01-11,Wheat,2255.51
2019-01-12,Wheat,2266.22
2019-01-13,Wheat,2277.48
2019-01-14,Wheat,2322.56
2019-01-15,Wheat,2241.34
2019-01-16,Wheat,2265.75
2019-01-17,Wheat,2281.25
2019-01-18,Wheat,2291.08
2019-01-19,Wheat,2288.14
2019-01-20,Wheat,2308.3
2019-01-21,Wheat,2332.59
2019-01-22,Wheat,2305.98
2019-01-23,Wheat,2309.71
2019-01-24,Wheat,2189.21
2019-01-25,Wheat,2286.06
2019-01-26,Wheat,2311.62
2019-01-27,Wheat,2326.52
2019-01-28,Wheat,2242.43
2019-01-29,Wheat,2244.53
2019-01-30,Wheat,2249.68
2019-01-31,Wheat,2315.6
2019-02-01,Wheat,2436.71
2019-02-02,Wheat,2351.43
2019-02-03,Wheat,2429.49
2019-02-04,Wheat,2383.14
2019-02-05,Wheat,2368.58
2019-02-06,Wheat,2363.54
2019-02-07,Wheat,2420.43
2019-02-08,Wheat,2395.61
2019-02-09,Wheat,2511.28
2019-02-10,Wheat,2326.07
2019-02-11,Wheat,2407.38
2019-02-12,Wheat,2345.45
2019-02-13,Wheat,2325.43
2019-02-14,Wheat,2376.41
2019-02-15,Wheat,2385.32
2019-02-16,Wheat,2550.2
2019-02-17,Wheat,2366.51
2019-02-18,Wheat,2310.58
2019-02-19,Wheat,2393.85
2019-02-20,Wheat,2254.87
2019-02-21,Wheat,2372.47
2019-02-22,Wheat,2378.99
2019-02-23,Wheat,2425.24
2019-02-24,Wheat,2435.97
2019-02-25,Wheat,2348.57
2019-02-26,Wheat,2369.61
2019-02-27,Wheat,2333.26
2019-02-28,Wheat,2311.94
2019-03-01,Wheat,2430.76
2019-03-02,Wheat,2337.06
2019-03-03,Wheat,2388.08
2019-03-04,Wheat,2353.8
2019-03-05,Wheat,2445.46
2019-03-06,Wheat,2519.75
2019-03-07,Wheat,2336.02
2019-03-08,Wheat,2303.47
2019-03-09,Wheat,2405.98
2019-03-10,Wheat,2414.44
2019-03-11,Wheat,2426.59
2019-03-12,Wheat,2387.31
2019-03-13,Wheat,2401.99
2019-03-14,Wheat,2435.77
2019-03-15,Wheat,2475.77
2019-03-16,Wheat,2298.41
2019-03-17,Wheat,2392.51
2019-03-18,Wheat,2427.16
2019-03-19,Wheat,2360.23
2019-03-20,Wheat,2517.31
2019-03-21,Wheat,2377.21
2019-03-22,Wheat,2412.54
2019-03-23,Wheat,2448.05
2019-03-24,Wheat,2380.2
2019-03-25,Wheat,2305.95
2019-03-26,Wheat,2390.08
2019-03-27,Wheat,2476.6
2019-03-28,Wheat,2395.76
2019-03-29,Wheat,2365.7
2019-03-30,Wheat,2470.82
2019-03-31,Wheat,2396.5
2019-04-01,Wheat,2352.5
2019-04-02,Wheat,2391.7
2019-04-03,Wheat,2428.64
2019-04-04,Wheat,2524.21
2019-04-05,Wheat,2432.23
2019-04-06,Wheat,2452.06
2019-04-07,Wheat,2353.49
2019-04-08,Wheat,2322.81
2019-04-09,Wheat,2387.4
2019-04-10,Wheat,2390.18
2019-04-11,Wheat,2320.06
2019-04-12,Wheat,2373.7
2019-04-13,Wheat,2407.86
2019-04-14,Wheat,2405.68
2019-04-15,Wheat,2414.33
2019-04-16,Wheat,2401.81
2019-04-17,Wheat,2354.66
2019-04-18,Wheat,2354.37
2019-04-19,Wheat,2313.91
2019-04-20,Wheat,2490.82
2019-04-21,Wheat,2385.99
2019-04-22,Wheat,2371.99
2019-04-23,Wheat,2330.41
2019-04-24,Wheat,2559.5
2019-04-25,Wheat,2322.09
2019-04-26,Wheat,2360.4
2019-04-27,Wheat,2410.57
2019-04-28,Wheat,2421.62
2019-04-29,Wheat,2442.94
2019-04-30,Wheat,2493.4
2019-05-01,Wheat,2324.91
2019-05-02,Wheat,2232.47
2019-05-03,Wheat,2279.94
2019-05-04,Wheat,2313.53
2019-05-05,Wheat,2417.95
2019-05-06,Wheat,2212.71
2019-05-07,Wheat,2366.91
2019-05-08,Wheat,2306.44
2019-05-09,Wheat,2345.55
2019-05-10,Wheat,2289.98
2019-05-11,Wheat,2246.24
2019-05-12,Wheat,2340.76
2019-05-13,Wheat,2335.17
2019-05-14,Wheat,2354.11
2019-05-15,Wheat,2295.86
2019-05-16,Wheat,2261.23
2019-05-17,Wheat,2204.53
2019-05-18,Wheat,2345.56
2019-05-19,Wheat,2322.25
2019-05-20,Wheat,2240.04
2019-05-21,Wheat,2265.47
2019-05-22,Wheat,2269.85
2019-05-23,Wheat,2209.76
2019-05-24,Wheat,2249.31
2019-05-25,Wheat,2230.7
2019-05-26,Wheat,2273.56
2019-05-27,Wheat,2254.36
2019-05-28,Wheat,2201.85
2019-05-29,Wheat,2418.21
2019-05-30,Wheat,2372.71
2019-05-31,Wheat,2252.46
2019-06-01,Wheat,2189.88
2019-06-02,Wheat,2198.6
2019-06-03,Wheat,2244.56
2019-06-04,Wheat,2125.61
2019-06-05,Wheat,2238.94
2019-06-06,Wheat,2141.89
2019-06-07,Wheat,2095.33
2019-06-08,Wheat,2217.51
2019-06-09,Wheat,2251.2
2019-06-10,Wheat,2328.18
2019-06-11,Wheat,2103.89
2019-06-12,Wheat,2216.51
2019-06-13,Wheat,2150.94
2019-06-14,Wheat,2221.76
2019-06-15,Wheat,2088.34
2019-06-16,Wheat,2100.77
2019-06-17,Wheat,2129.74
2019-06-18,Wheat,2180.51
2019-06-19,Wheat,2137.97
2019-06-20,Wheat,2215.13
2019-06-21,Wheat,2237.05
2019-06-22,Wheat,2211.85
2019-06-23,Wheat,2272.37
2019-06-24,Wheat,2201.21
2019-06-25,Wheat,2104.6
2019-06-26,Wheat,2257.6
2019-06-27,Wheat,2141.09
2019-06-28,Wheat,2231.01
2019-06-29,Wheat,2270.44
2019-06-30,Wheat,2204.37
2019-07-01,Wheat,1963.79
2019-07-02,Wheat,1998.16
2019-07-03,Wheat,2131.06
2019-07-04,Wheat,2042.79
2019-07-05,Wheat,2057.65
2019-07-06,Wheat,2098.02
2019-07-07,Wheat,2094.44
2019-07-08,Wheat,2069.82
2019-07-09,Wheat,2041.06
2019-07-10,Wheat,2035.02
2019-07-11,Wheat,2104.5
2019-07-12,Wheat,2086.59
2019-07-13,Wheat,2038.67
2019-07-14,Wheat,2118.16
2019-07-15,Wheat,2046.52
2019-07-16,Wheat,2003.83
2019-07-17,Wheat,2009.44
2019-07-18,Wheat,1996.54
2019-07-19,Wheat,2038.52
2019-07-20,Wheat,2127.88
2019-07-21,Wheat,2007.2
2019-07-22,Wheat,2066.19
2019-07-23,Wheat,2016.24
2019-07-24,Wheat,2039.85
2019-07-25,Wheat,1965.93
2019-07-26,Wheat,2042.45
2019-07-27,Wheat,2044.17
2019-07-28,Wheat,2087.78
2019-07-29,Wheat,2069.12
2019-07-30,Wheat,1985.01
2019-07-31,Wheat,2120.38
2019-08-01,Wheat,1977.21
2019-08-02,Wheat,1976.63
2019-08-03,Wheat,1964.46
2019-08-04,Wheat,1934.45
2019-08-05,Wheat,1978.15
2019-08-06,Wheat,1993.55
2019-08-07,Wheat,1861.99
2019-08-08,Wheat,1933.7
2019-08-09,Wheat,1950.63
2019-08-10,Wheat,1981.04
2019-08-11,Wheat,2036.69
2019-08-12,Wheat,1920.38
2019-08-13,Wheat,1936.73
2019-08-14,Wheat,1935.99
2019-08-15,Wheat,1918.99
2019-08-16,Wheat,1946.03
2019-08-17,Wheat,2012.4
2019-08-18,Wheat,1904.41
2019-08-19,Wheat,1992.32
2019-08-20,Wheat,1866.26
2019-08-21,Wheat,1933.96
2019-08-22,Wheat,1947.82
2019-08-23,Wheat,2066.7
2019-08-24,Wheat,1951.31
2019-08-25,Wheat,1837.29
2019-08-26,Wheat,1849.4
2019-08-27,Wheat,1969.98
2019-08-28,Wheat,2004.45
2019-08-29,Wheat,1990.45
2019-08-30,Wheat,1978.26
2019-08-31,Wheat,2037.32
2019-09-01,Wheat,1903.11
2019-09-02,Wheat,1988.23
2019-09-03,Wheat,1838.63
2019-09-04,Wheat,1881.83
2019-09-05,Wheat,1828.51
2019-09-06,Wheat,1919.41
2019-09-07,Wheat,1933.08
2019-09-08,Wheat,1942.71
2019-09-09,Wheat,1939.74
2019-09-10,Wheat,1881.23
2019-09-11,Wheat,1925.04
2019-09-12,Wheat,1847.71
2019-09-13,Wheat,2017.33
2019-09-14,Wheat,1918.7
2019-09-15,Wheat,1907.84
2019-09-16,Wheat,2031.08
2019-09-17,Wheat,1863.45
2019-09-18,Wheat,1870.49
2019-09-19,Wheat,1872.35
2019-09-20,Wheat,1933.4
2019-09-21,Wheat,1963.12
2019-09-22,Wheat,1981.5
2019-09-23,Wheat,2090.19
2019-09-24,Wheat,1804.64
2019-09-25,Wheat,1974.11
2019-09-26,Wheat,1905.15
2019-09-27,Wheat,1903.54
2019-09-28,Wheat,1901.69
2019-09-29,Wheat,1884.69
2019-09-30,Wheat,2038.47
2019-10-01,Wheat,2022.18
2019-10-02,Wheat,1973.77
2019-10-03,Wheat,2052.57
2019-10-04,Wheat,1883.03
2019-10-05,Wheat,1893.92
2019-10-06,Wheat,1843.85
2019-10-07,Wheat,1931.57
2019-10-08,Wheat,1982.72
2019-10-09,Wheat,1979.36
2019-10-10,Wheat,1982.23
2019-10-11,Wheat,1889.9
2019-10-12,Wheat,2021.22
2019-10-13,Wheat,1987.95
2019-10-14,Wheat,2017.31
2019-10-15,Wheat,1861.85
2019-10-16,Wheat,1992.58
2019-10-17,Wheat,1903.87
2019-10-18,Wheat,1950.83
2019-10-19,Wheat,2006.15
2019-10-20,Wheat,1980.01
2019-10-21,Wheat,1924.29
2019-10-22,Wheat,1975.24
2019-10-23,Wheat,1884.24
2019-10-24,Wheat,2043.26
2019-10-25,Wheat,1963.07
2019-10-26,Wheat,2041.63
2019-10-27,Wheat,1944.28
2019-10-28,Wheat,1944.58
2019-10-29,Wheat,1930.45
2019-10-30,Wheat,2027.76
2019-10-31,Wheat,1933.94
2019-11-01,Wheat,2105.8
2019-11-02,Wheat,2045.07
2019-11-03,Wheat,1950.77
2019-11-04,Wheat,2034.18
2019-11-05,Wheat,1998.23
2019-11-06,Wheat,2070.23
2019-11-07,Wheat,1997.81
2019-11-08,Wheat,2123.33
2019-11-09,Wheat,2063.19
2019-11-10,Wheat,2058.19
2019-11-11,Wheat,2107.7
2019-11-12,Wheat,2126.07
2019-11-13,Wheat,2067.89
2019-11-14,Wheat,2023.51
2019-11-15,Wheat,1964.22
2019-11-16,Wheat,2028.8
2019-11-17,Wheat,2033.01
2019-11-18,Wheat,2076.04
2019-11-19,Wheat,2049.37
2019-11-20,Wheat,2110.71
2019-11-21,Wheat,2033.75
2019-11-22,Wheat,2066.81
2019-11-23,Wheat,2140.47
2019-11-24,Wheat,2090.69
2019-11-25,Wheat,2067.0
2019-11-26,Wheat,2035.02
2019-11-27,Wheat,2033.29
2019-11-28,Wheat,2020.53
2019-11-29,Wheat,2039.0
2019-11-30,Wheat,2115.95
2019-12-01,Wheat,2183.15
2019-12-02,Wheat,2116.45
2019-12-03,Wheat,2301.31
2019-12-04,Wheat,2215.63
2019-12-05,Wheat,2113.43
2019-12-06,Wheat,2170.74
2019-12-07,Wheat,2203.61
2019-12-08,Wheat,2298.16
2019-12-09,Wheat,2131.63
2019-12-10,Wheat,2255.24
2019-12-11,Wheat,2280.45
2019-12-12,Wheat,2160.41
2019-12-13,Wheat,2181.34
2019-12-14,Wheat,2136.5
2019-12-15,Wheat,2185.97
2019-12-16,Wheat,2195.98
2019-12-17,Wheat,2237.36
2019-12-18,Wheat,2262.99
2019-12-19,Wheat,2154.2
2019-12-20,Wheat,2082.08
2019-12-21,Wheat,2197.51
2019-12-22,Wheat,2216.28
2019-12-23,Wheat,2213.79
2019-12-24,Wheat,2179.78
2019-12-25,Wheat,2206.65
2019-12-26,Wheat,2289.17
2019-12-27,Wheat,2222.12
2019-12-28,Wheat,2177.51
2019-12-29,Wheat,2170.12
2019-12-30,Wheat,2189.81
2019-12-31,Wheat,2296.98
2020-01-01,Wheat,2314.26
2020-01-02,Wheat,2324.07
2020-01-03,Wheat,2296.79
2020-01-04,Wheat,2390.61
2020-01-05,Wheat,2441.74
2020-01-06,Wheat,2352.44
2020-01-07,Wheat,2330.77
2020-01-08,Wheat,2328.17
2020-01-09,Wheat,2184.84
2020-01-10,Wheat,2370.38
2020-01-11,Wheat,2334.31
2020-01-12,Wheat,2351.86
2020-01-13,Wheat,2284.45
2020-01-14,Wheat,2303.95
2020-01-15,Wheat,2302.5
2020-01-16,Wheat,2387.5
2020-01-17,Wheat,2304.65
2020-01-18,Wheat,2450.62
2020-01-19,Wheat,2352.87
2020-01-20,Wheat,2251.88
2020-01-21,Wheat,2319.97
2020-01-22,Wheat,2289.1
2020-01-23,Wheat,2197.82
2020-01-24,Wheat,2422.73
2020-01-25,Wheat,2369.74
2020-01-26,Wheat,2359.8
2020-01-27,Wheat,2338.13
2020-01-28,Wheat,2246.57
2020-01-29,Wheat,2299.92
2020-01-30,Wheat,2378.57
2020-01-31,Wheat,2266.54
2020-02-01,Wheat,2270.44
2020-02-02,Wheat,2407.12
2020-02-03,Wheat,2412.3
2020-02-04,Wheat,2428.85
2020-02-05,Wheat,2464.11
2020-02-06,Wheat,2458.85
2020-02-07,Wheat,2436.52
2020-02-08,Wheat,2492.15
2020-02-09,Wheat,2331.44
2020-02-10,Wheat,2451.46
2020-02-11,Wheat,2458.81
2020-02-12,Wheat,2348.36
2020-02-13,Wheat,2332.89
2020-02-14,Wheat,2377.86
2020-02-15,Wheat,2382.98
2020-02-16,Wheat,2466.94
2020-02-17,Wheat,2386.01
2020-02-18,Wheat,2371.81
2020-02-19,Wheat,2386.43
2020-02-20,Wheat,2489.07
2020-02-21,Wheat,2423.69
2020-02-22,Wheat,2412.42
2020-02-23,Wheat,2416.65
2020-02-24,Wheat,2499.84
2020-02-25,Wheat,2379.02
2020-02-26,Wheat,2501.48
2020-02-27,Wheat,2436.13
2020-02-28,Wheat,2414.28
2020-02-29,Wheat,2572.08
2020-03-01,Wheat,2394.97
2020-03-02,Wheat,2436.69
2020-03-03,Wheat,2384.75
2020-03-04,Wheat,2514.32
2020-03-05,Wheat,2558.1
2020-03-06,Wheat,2557.08
2020-03-07,Wheat,2530.78
2020-03-08,Wheat,2446.67
2020-03-09,Wheat,2436.87
2020-03-10,Wheat,2359.61
2020-03-11,Wheat,2579.38
2020-03-12,Wheat,2486.66
2020-03-13,Wheat,2429.85
2020-03-14,Wheat,2537.81
2020-03-15,Wheat,2401.61
2020-03-16,Wheat,2483.46
2020-03-17,Wheat,2449.26
2020-03-18,Wheat,2497.46
2020-03-19,Wheat,2455.97
2020-03-20,Wheat,2373.9
2020-03-21,Wheat,2464.46
2020-03-22,Wheat,2522.25
2020-03-23,Wheat,2458.5
2020-03-24,Wheat,2506.28
2020-03-25,Wheat,2398.53
2020-03-26,Wheat,2459.05
2020-03-27,Wheat,2423.72
2020-03-28,Wheat,2505.11
2020-03-29,Wheat,2462.84
2020-03-30,Wheat,2501.98
2020-03-31,Wheat,2525.67
2020-04-01,Wheat,2468.83
2020-04-02,Wheat,2444.15
2020-04-03,Wheat,2368.95
2020-04-04,Wheat,2428.05
2020-04-05,Wheat,2396.76
2020-04-06,Wheat,2408.08
2020-04-07,Wheat,2406.4
2020-04-08,Wheat,2370.65
2020-04-09,Wheat,2312.86
2020-04-10,Wheat,2389.37
2020-04-11,Wheat,2440.54
2020-04-12,Wheat,2349.33
2020-04-13,Wheat,2430.26
2020-04-14,Wheat,2542.04
2020-04-15,Wheat,2490.19
2020-04-16,Wheat,2527.08
2020-04-17,Wheat,2453.0
2020-04-18,Wheat,2499.12
2020-04-19,Wheat,2387.17
2020-04-20,Wheat,2392.01
2020-04-21,Wheat,2268.02
2020-04-22,Wheat,2500.72
2020-04-23,Wheat,2521.83
2020-04-24,Wheat,2397.91
2020-04-25,Wheat,2415.76
2020-04-26,Wheat,2386.26
2020-04-27,Wheat,2453.73
2020-04-28,Wheat,2497.83
2020-04-29,Wheat,2328.04
2020-04-30,Wheat,2455.68
2020-05-01,Wheat,2323.65
2020-05-02,Wheat,2346.88
2020-05-03,Wheat,2367.48
2020-05-04,Wheat,2329.26
2020-05-05,Wheat,2334.4
2020-05-06,Wheat,2327.99
2020-05-07,Wheat,2398.27
2020-05-08,Wheat,2365.72
2020-05-09,Wheat,2354.1
2020-05-10,Wheat,2265.85
2020-05-11,Wheat,2318.84
2020-05-12,Wheat,2394.64
2020-05-13,Wheat,2343.75
2020-05-14,Wheat,2380.72
2020-05-15,Wheat,2446.43
2020-05-16,Wheat,2403.43
2020-05-17,Wheat,2347.53
2020-05-18,Wheat,2311.86
2020-05-19,Wheat,2190.96
2020-05-20,Wheat,2332.41
2020-05-21,Wheat,2323.19
2020-05-22,Wheat,2365.76
2020-05-23,Wheat,2333.63
2020-05-24,Wheat,2323.89
2020-05-25,Wheat,2237.57
2020-05-26,Wheat,2287.43
2020-05-27,Wheat,2371.49
2020-05-28,Wheat,2445.04
2020-05-29,Wheat,2337.71
2020-05-30,Wheat,2363.04
2020-05-31,Wheat,2400.17
2020-06-01,Wheat,2170.82
2020-06-02,Wheat,2240.72
2020-06-03,Wheat,2175.24
2020-06-04,Wheat,2270.47
2020-06-05,Wheat,2228.33
2020-06-06,Wheat,2237.16
2020-06-07,Wheat,2173.23
2020-06-08,Wheat,2261.62
2020-06-09,Wheat,2343.37
2020-06-10,Wheat,2160.25
2020-06-11,Wheat,2199.97
2020-06-12,Wheat,2233.94
2020-06-13,Wheat,2266.94
2020-06-14,Wheat,2187.31
2020-06-15,Wheat,2052.73
2020-06-16,Wheat,2301.24
2020-06-17,Wheat,2265.9
2020-06-18,Wheat,2117.69
2020-06-19,Wheat,2185.08
2020-06-20,Wheat,2314.12
2020-06-21,Wheat,2307.11
2020-06-22,Wheat,2277.07
2020-06-23,Wheat,2211.14
2020-06-24,Wheat,2226.62
2020-06-25,Wheat,2214.06
2020-06-26,Wheat,2288.79
2020-06-27,Wheat,2170.17
2020-06-28,Wheat,2174.45
2020-06-29,Wheat,2282.17
2020-06-30,Wheat,2219.81
2020-07-01,Wheat,2179.24
2020-07-02,Wheat,2057.9
2020-07-03,Wheat,2094.56
2020-07-04,Wheat,2043.28
2020-07-05,Wheat,2098.49
2020-07-06,Wheat,2010.57
2020-07-07,Wheat,2069.41
2020-07-08,Wheat,2013.33
2020-07-09,Wheat,2139.66
2020-07-10,Wheat,2141.13
2020-07-11,Wheat,1996.28
2020-07-12,Wheat,2177.95
2020-07-13,Wheat,2247.01
2020-07-14,Wheat,2101.89
2020-07-15,Wheat,2061.3
2020-07-16,Wheat,2266.75
2020-07-17,Wheat,2021.39
2020-07-18,Wheat,2100.85
2020-07-19,Wheat,2110.42
2020-07-20,Wheat,2179.6
2020-07-21,Wheat,2121.34
2020-07-22,Wheat,2070.61
2020-07-23,Wheat,2043.92
2020-07-24,Wheat,2080.14
2020-07-25,Wheat,2040.86
2020-07-26,Wheat,2103.48
2020-07-27,Wheat,2067.34
2020-07-28,Wheat,2012.37
2020-07-29,Wheat,2175.38
2020-07-30,Wheat,2071.65
2020-07-31,Wheat,2026.12
2020-08-01,Wheat,1999.91
2020-08-02,Wheat,2014.05
